step,att,aql,awt,throughput,intersection_0_1_queued,intersection_0_1_moving,intersection_0_1_occupancy,intersection_0_1_tau,intersection_0_2_queued,intersection_0_2_moving,intersection_0_2_occupancy,intersection_0_2_tau,intersection_0_3_queued,intersection_0_3_moving,intersection_0_3_occupancy,intersection_0_3_tau,intersection_0_4_queued,intersection_0_4_moving,intersection_0_4_occupancy,intersection_0_4_tau,intersection_1_0_queued,intersection_1_0_moving,intersection_1_0_occupancy,intersection_1_0_tau,intersection_1_1_queued,intersection_1_1_moving,intersection_1_1_occupancy,intersection_1_1_tau,intersection_1_2_queued,intersection_1_2_moving,intersection_1_2_occupancy,intersection_1_2_tau,intersection_1_3_queued,intersection_1_3_moving,intersection_1_3_occupancy,intersection_1_3_tau,intersection_1_4_queued,intersection_1_4_moving,intersection_1_4_occupancy,intersection_1_4_tau,intersection_1_5_queued,intersection_1_5_moving,intersection_1_5_occupancy,intersection_1_5_tau,intersection_2_0_queued,intersection_2_0_moving,intersection_2_0_occupancy,intersection_2_0_tau,intersection_2_1_queued,intersection_2_1_moving,intersection_2_1_occupancy,intersection_2_1_tau,intersection_2_2_queued,intersection_2_2_moving,intersection_2_2_occupancy,intersection_2_2_tau,intersection_2_3_queued,intersection_2_3_moving,intersection_2_3_occupancy,intersection_2_3_tau,intersection_2_4_queued,intersection_2_4_moving,intersection_2_4_occupancy,intersection_2_4_tau,intersection_2_5_queued,intersection_2_5_moving,intersection_2_5_occupancy,intersection_2_5_tau,intersection_3_0_queued,intersection_3_0_moving,intersection_3_0_occupancy,intersection_3_0_tau,intersection_3_1_queued,intersection_3_1_moving,intersection_3_1_occupancy,intersection_3_1_tau,intersection_3_2_queued,intersection_3_2_moving,intersection_3_2_occupancy,intersection_3_2_tau,intersection_3_3_queued,intersection_3_3_moving,intersection_3_3_occupancy,intersection_3_3_tau,intersection_3_4_queued,intersection_3_4_moving,intersection_3_4_occupancy,intersection_3_4_tau,intersection_3_5_queued,intersection_3_5_moving,intersection_3_5_occupancy,intersection_3_5_tau,intersection_4_0_queued,intersection_4_0_moving,intersection_4_0_occupancy,intersection_4_0_tau,intersection_4_1_queued,intersection_4_1_moving,intersection_4_1_occupancy,intersection_4_1_tau,intersection_4_2_queued,intersection_4_2_moving,intersection_4_2_occupancy,intersection_4_2_tau,intersection_4_3_queued,intersection_4_3_moving,intersection_4_3_occupancy,intersection_4_3_tau,intersection_4_4_queued,intersection_4_4_moving,intersection_4_4_occupancy,intersection_4_4_tau,intersection_4_5_queued,intersection_4_5_moving,intersection_4_5_occupancy,intersection_4_5_tau,intersection_5_1_queued,intersection_5_1_moving,intersection_5_1_occupancy,intersection_5_1_tau,intersection_5_2_queued,intersection_5_2_moving,intersection_5_2_occupancy,intersection_5_2_tau,intersection_5_3_queued,intersection_5_3_moving,intersection_5_3_occupancy,intersection_5_3_tau,intersection_5_4_queued,intersection_5_4_moving,intersection_5_4_occupancy,intersection_5_4_tau
275,143.12,1.28,3.21,0,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3,308,71,1.0,20.3
276,143.59,1.28,3.2,0,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1
277,143.82,1.28,3.2,0,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1,307,74,1.0,20.1
278,143.81,1.27,3.17,0,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9,304,78,1.0,19.9
279,144.29,1.27,3.19,0,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9,306,78,1.0,19.9
280,144.29,1.27,3.18,0,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9,305,79,1.0,19.9
281,144.77,1.27,3.17,0,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7,304,81,1.0,19.7
282,145.72,1.26,3.15,0,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6,302,83,1.0,19.6
283,145.96,1.26,3.15,0,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5,302,86,1.0,19.5
284,146.44,1.25,3.14,0,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4,301,87,1.0,19.4
285,147.15,1.24,3.1,0,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3,298,88,1.0,19.3
286,147.63,1.24,3.1,0,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2,298,90,1.0,19.2
287,147.63,1.24,3.1,0,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1,298,92,1.0,19.1
288,148.59,1.24,3.1,0,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3,298,89,1.0,19.3
289,148.59,1.24,3.09,0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0,297,93,1.0,19.0
290,148.83,1.24,3.1,0,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1,298,93,1.0,19.1
291,149.31,1.23,3.08,0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0,296,93,1.0,19.0
292,149.55,1.24,3.1,0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0,298,95,1.0,19.0
293,150.51,1.25,3.12,0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0,300,94,1.0,19.0
294,150.28,1.24,3.1,0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0,298,94,1.0,19.0
295,150.99,1.25,3.11,0,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9,299,96,1.0,18.9
296,151.71,1.24,3.1,0,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8,298,98,1.0,18.8
297,152.42,1.24,3.09,0,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8,297,99,1.0,18.8
298,152.9,1.24,3.1,0,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9,298,97,1.0,18.9
299,153.85,1.25,3.14,0,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9,301,97,1.0,18.9
300,154.56,1.26,3.16,0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0
301,154.8,1.26,3.16,0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0,303,96,1.0,19.0
302,155.75,1.27,3.17,0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0,304,95,1.0,19.0
303,156.22,1.27,3.19,0,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1,306,95,1.0,19.1
304,156.93,1.28,3.2,0,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1,307,94,1.0,19.1
305,157.88,1.28,3.21,0,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1,308,95,1.0,19.1
